rcp26,rcp45,rcp60,rcp85,basetemp
1.746983955,1.974287835,2.046667438,2.315394411,1.54508446
1.759602673,2.001113046,2.078016375,2.363538783,1.54508446
1.772221392,2.027938257,2.109365311,2.411683155,1.54508446
1.78484011,2.054763468,2.140714247,2.459827527,1.54508446
1.797458829,2.081588678,2.172063183,2.507971899,1.54508446
1.810077547,2.108413889,2.203412119,2.556116271,1.54508446
1.822696265,2.1352391,2.234761055,2.604260643,1.54508446
1.835314984,2.162064311,2.266109991,2.652405015,1.54508446
1.847933702,2.188889522,2.297458927,2.700549387,1.54508446
1.860552421,2.215714733,2.328807864,2.748693759,1.54508446
1.873171139,2.242539944,2.3601568,2.796838131,1.54508446
1.885789858,2.269365155,2.391505736,2.844982503,1.54508446
1.898408576,2.296190366,2.422854672,2.893126875,1.54508446
1.911027294,2.323015577,2.454203608,2.941271247,1.54508446
1.923646013,2.349840788,2.485552544,2.989415619,1.54508446
1.936264731,2.376665999,2.51690148,3.037559991,1.54508446
1.94888345,2.40349121,2.548250417,3.085704362,1.54508446
1.961502168,2.43031642,2.579599353,3.133848734,1.54508446
1.974120887,2.457141631,2.610948289,3.181993106,1.54508446
1.986739605,2.483966842,2.642297225,3.230137478,1.54508446
1.999358323,2.510792053,2.673646161,3.27828185,1.54508446
2.011977042,2.537617264,2.704995097,3.326426222,1.54508446
2.02459576,2.564442475,2.736344033,3.374570594,1.54508446
2.037214479,2.591267686,2.76769297,3.422714966,1.54508446
2.049833197,2.618092897,2.799041906,3.470859338,1.54508446
2.062451916,2.644918108,2.830390842,3.51900371,1.54508446
2.075070634,2.671743319,2.861739778,3.567148082,1.54508446
2.087689352,2.69856853,2.893088714,3.615292454,1.54508446
2.100308071,2.725393741,2.92443765,3.663436826,1.54508446
2.112926789,2.752218951,2.955786586,3.711581198,1.54508446
2.125545508,2.779044162,2.987135523,3.75972557,1.54508446
2.138164226,2.805869373,3.018484459,3.807869942,1.54508446
2.150782945,2.832694584,3.049833395,3.856014314,1.54508446
2.163401663,2.859519795,3.081182331,3.904158686,1.54508446
2.176020381,2.886345006,3.112531267,3.952303058,1.54508446
2.1886391,2.913170217,3.143880203,4.000447429,1.54508446
2.201257818,2.939995428,3.175229139,4.048591801,1.54508446
2.213876537,2.966820639,3.206578076,4.096736173,1.54508446
2.226495255,2.99364585,3.237927012,4.144880545,1.54508446
2.239113974,3.020471061,3.269275948,4.193024917,1.54508446
2.251732692,3.047296272,3.300624884,4.241169289,1.54508446
2.26435141,3.074121482,3.33197382,4.289313661,1.54508446
2.276970129,3.100946693,3.363322756,4.337458033,1.54508446
2.289588847,3.127771904,3.394671692,4.385602405,1.54508446
2.302207566,3.154597115,3.426020629,4.433746777,1.54508446
2.314826284,3.181422326,3.457369565,4.481891149,1.54508446
2.327445002,3.208247537,3.488718501,4.530035521,1.54508446
2.340063721,3.235072748,3.520067437,4.578179893,1.54508446
2.352682439,3.261897959,3.551416373,4.626324265,1.54508446
2.365301158,3.28872317,3.582765309,4.674468637,1.54508446
2.377919876,3.315548381,3.614114245,4.722613009,1.54508446
2.390538595,3.342373592,3.645463182,4.770757381,1.54508446
2.403157313,3.369198803,3.676812118,4.818901753,1.54508446
2.415776031,3.396024013,3.708161054,4.867046125,1.54508446
2.42839475,3.422849224,3.73950999,4.915190496,1.54508446
2.441013468,3.449674435,3.770858926,4.963334868,1.54508446
2.453632187,3.476499646,3.802207862,5.01147924,1.54508446
2.466250905,3.503324857,3.833556798,5.059623612,1.54508446
2.478869624,3.530150068,3.864905734,5.107767984,1.54508446
2.491488342,3.556975279,3.896254671,5.155912356,1.54508446
2.50410706,3.58380049,3.927603607,5.204056728,1.54508446
2.516725779,3.610625701,3.958952543,5.2522011,1.54508446
2.529344497,3.637450912,3.990301479,5.300345472,1.54508446
2.541963216,3.664276123,4.021650415,5.348489844,1.54508446
2.554581934,3.691101334,4.052999351,5.396634216,1.54508446
2.567200653,3.717926545,4.084348287,5.444778588,1.54508446
2.579819371,3.744751755,4.115697224,5.49292296,1.54508446
2.592438089,3.771576966,4.14704616,5.541067332,1.54508446
2.605056808,3.798402177,4.178395096,5.589211704,1.54508446
2.617675526,3.825227388,4.209744032,5.637356076,1.54508446
2.630294245,3.852052599,4.241092968,5.685500448,1.54508446
2.642912963,3.87887781,4.272441904,5.73364482,1.54508446
2.655531682,3.905703021,4.30379084,5.781789192,1.54508446
2.6681504,3.932528232,4.335139777,5.829933563,1.54508446
2.680769118,3.959353443,4.366488713,5.878077935,1.54508446
19.70192275,19.81760759,19.89131103,20.08608826,19.57160167
19.71495486,19.84220818,19.92328196,20.13753692,19.57160167
19.72798697,19.86680878,19.9552529,20.18898558,19.57160167
19.74101907,19.89140937,19.98722384,20.24043424,19.57160167
19.75405118,19.91600996,20.01919477,20.2918829,19.57160167
19.76708329,19.94061056,20.05116571,20.34333156,19.57160167
19.7801154,19.96521115,20.08313664,20.39478022,19.57160167
19.79314751,19.98981174,20.11510758,20.44622888,19.57160167
19.80617962,20.01441233,20.14707852,20.49767754,19.57160167
19.81921172,20.03901293,20.17904945,20.5491262,19.57160167
19.83224383,20.06361352,20.21102039,20.60057485,19.57160167
19.84527594,20.08821411,20.24299132,20.65202351,19.57160167
19.85830805,20.1128147,20.27496226,20.70347217,19.57160167
19.87134016,20.1374153,20.3069332,20.75492083,19.57160167
19.88437227,20.16201589,20.33890413,20.80636949,19.57160167
19.89740437,20.18661648,20.37087507,20.85781815,19.57160167
19.91043648,20.21121707,20.40284601,20.90926681,19.57160167
19.92346859,20.23581767,20.43481694,20.96071547,19.57160167
19.9365007,20.26041826,20.46678788,21.01216413,19.57160167
19.94953281,20.28501885,20.49875881,21.06361279,19.57160167
19.96256492,20.30961944,20.53072975,21.11506145,19.57160167
19.97559702,20.33422004,20.56270069,21.16651011,19.57160167
19.98862913,20.35882063,20.59467162,21.21795877,19.57160167
20.00166124,20.38342122,20.62664256,21.26940743,19.57160167
20.01469335,20.40802181,20.65861349,21.32085609,19.57160167
20.02772546,20.43262241,20.69058443,21.37230475,19.57160167
20.04075757,20.457223,20.72255537,21.42375341,19.57160167
20.05378967,20.48182359,20.7545263,21.47520206,19.57160167
20.06682178,20.50642419,20.78649724,21.52665072,19.57160167
20.07985389,20.53102478,20.81846818,21.57809938,19.57160167
20.092886,20.55562537,20.85043911,21.62954804,19.57160167
20.10591811,20.58022596,20.88241005,21.6809967,19.57160167
20.11895022,20.60482656,20.91438098,21.73244536,19.57160167
20.13198233,20.62942715,20.94635192,21.78389402,19.57160167
20.14501443,20.65402774,20.97832286,21.83534268,19.57160167
20.15804654,20.67862833,21.01029379,21.88679134,19.57160167
20.17107865,20.70322893,21.04226473,21.93824,19.57160167
20.18411076,20.72782952,21.07423566,21.98968866,19.57160167
20.19714287,20.75243011,21.1062066,22.04113732,19.57160167
20.21017498,20.7770307,21.13817754,22.09258598,19.57160167
20.22320708,20.8016313,21.17014847,22.14403464,19.57160167
20.23623919,20.82623189,21.20211941,22.1954833,19.57160167
20.2492713,20.85083248,21.23409034,22.24693196,19.57160167
20.26230341,20.87543307,21.26606128,22.29838062,19.57160167
20.27533552,20.90003367,21.29803222,22.34982928,19.57160167
20.28836763,20.92463426,21.33000315,22.40127793,19.57160167
20.30139973,20.94923485,21.36197409,22.45272659,19.57160167
20.31443184,20.97383545,21.39394503,22.50417525,19.57160167
20.32746395,20.99843604,21.42591596,22.55562391,19.57160167
20.34049606,21.02303663,21.4578869,22.60707257,19.57160167
20.35352817,21.04763722,21.48985783,22.65852123,19.57160167
20.36656028,21.07223782,21.52182877,22.70996989,19.57160167
20.37959238,21.09683841,21.55379971,22.76141855,19.57160167
20.39262449,21.121439,21.58577064,22.81286721,19.57160167
20.4056566,21.14603959,21.61774158,22.86431587,19.57160167
20.41868871,21.17064019,21.64971251,22.91576453,19.57160167
20.43172082,21.19524078,21.68168345,22.96721319,19.57160167
20.44475293,21.21984137,21.71365439,23.01866185,19.57160167
20.45778503,21.24444196,21.74562532,23.07011051,19.57160167
20.47081714,21.26904256,21.77759626,23.12155917,19.57160167
20.48384925,21.29364315,21.8095672,23.17300783,19.57160167
20.49688136,21.31824374,21.84153813,23.22445649,19.57160167
20.50991347,21.34284433,21.87350907,23.27590514,19.57160167
20.52294558,21.36744493,21.90548,23.3273538,19.57160167
20.53597768,21.39204552,21.93745094,23.37880246,19.57160167
20.54900979,21.41664611,21.96942188,23.43025112,19.57160167
20.5620419,21.4412467,22.00139281,23.48169978,19.57160167
20.57507401,21.4658473,22.03336375,23.53314844,19.57160167
20.58810612,21.49044789,22.06533468,23.5845971,19.57160167
20.60113823,21.51504848,22.09730562,23.63604576,19.57160167
20.61417033,21.53964908,22.12927656,23.68749442,19.57160167
20.62720244,21.56424967,22.16124749,23.73894308,19.57160167
20.64023455,21.58885026,22.19321843,23.79039174,19.57160167
20.65326666,21.61345085,22.22518937,23.8418404,19.57160167
20.66629877,21.63805145,22.2571603,23.89328906,19.57160167
20.67933088,21.66265204,22.28913124,23.94473772,19.57160167
20.69236298,21.68725263,22.32110217,23.99618638,19.57160167
20.70539509,21.71185322,22.35307311,24.04763504,19.57160167
20.7184272,21.73645382,22.38504405,24.0990837,19.57160167
20.73145931,21.76105441,22.41701498,24.15053236,19.57160167
20.74449142,21.785655,22.44898592,24.20198101,19.57160167
13.21750864,13.33315928,13.39118331,13.59205536,13.08667727
13.23059178,13.35780748,13.42163392,13.64259316,13.08667727
13.24367491,13.38245568,13.45208452,13.69313097,13.08667727
13.25675805,13.40710388,13.48253513,13.74366878,13.08667727
13.26984119,13.43175208,13.51298573,13.79420659,13.08667727
13.28292432,13.45640028,13.54343634,13.8447444,13.08667727
13.29600746,13.48104848,13.57388694,13.8952822,13.08667727
13.3090906,13.50569669,13.60433754,13.94582001,13.08667727
13.32217373,13.53034489,13.63478815,13.99635782,13.08667727
13.33525687,13.55499309,13.66523875,14.04689563,13.08667727
13.34834001,13.57964129,13.69568936,14.09743344,13.08667727
13.36142314,13.60428949,13.72613996,14.14797124,13.08667727
13.37450628,13.62893769,13.75659056,14.19850905,13.08667727
13.38758942,13.65358589,13.78704117,14.24904686,13.08667727
13.40067255,13.67823409,13.81749177,14.29958467,13.08667727
13.41375569,13.70288229,13.84794238,14.35012248,13.08667727
13.42683883,13.72753049,13.87839298,14.40066029,13.08667727
13.43992196,13.75217869,13.90884358,14.45119809,13.08667727
13.4530051,13.77682689,13.93929419,14.5017359,13.08667727
13.46608824,13.80147509,13.96974479,14.55227371,13.08667727
13.47917137,13.82612329,14.0001954,14.60281152,13.08667727
13.49225451,13.85077149,14.030646,14.65334933,13.08667727
13.50533765,13.87541969,14.0610966,14.70388713,13.08667727
13.51842078,13.9000679,14.09154721,14.75442494,13.08667727
13.53150392,13.9247161,14.12199781,14.80496275,13.08667727
13.54458706,13.9493643,14.15244842,14.85550056,13.08667727
13.55767019,13.9740125,14.18289902,14.90603837,13.08667727
13.57075333,13.9986607,14.21334962,14.95657617,13.08667727
13.58383647,14.0233089,14.24380023,15.00711398,13.08667727
13.5969196,14.0479571,14.27425083,15.05765179,13.08667727
13.61000274,14.0726053,14.30470144,15.1081896,13.08667727
13.62308587,14.0972535,14.33515204,15.15872741,13.08667727
13.63616901,14.1219017,14.36560264,15.20926521,13.08667727
13.64925215,14.1465499,14.39605325,15.25980302,13.08667727
13.66233528,14.1711981,14.42650385,15.31034083,13.08667727
13.67541842,14.1958463,14.45695446,15.36087864,13.08667727
13.68850156,14.2204945,14.48740506,15.41141645,13.08667727
13.70158469,14.2451427,14.51785566,15.46195426,13.08667727
13.71466783,14.26979091,14.54830627,15.51249206,13.08667727
13.72775097,14.29443911,14.57875687,15.56302987,13.08667727
13.7408341,14.31908731,14.60920748,15.61356768,13.08667727
13.75391724,14.34373551,14.63965808,15.66410549,13.08667727
13.76700038,14.36838371,14.67010868,15.7146433,13.08667727
13.78008351,14.39303191,14.70055929,15.7651811,13.08667727
13.79316665,14.41768011,14.73100989,15.81571891,13.08667727
13.80624979,14.44232831,14.7614605,15.86625672,13.08667727
13.81933292,14.46697651,14.7919111,15.91679453,13.08667727
13.83241606,14.49162471,14.8223617,15.96733234,13.08667727
13.8454992,14.51627291,14.85281231,16.01787014,13.08667727
13.85858233,14.54092111,14.88326291,16.06840795,13.08667727
13.87166547,14.56556931,14.91371352,16.11894576,13.08667727
13.88474861,14.59021751,14.94416412,16.16948357,13.08667727
13.89783174,14.61486571,14.97461472,16.22002138,13.08667727
13.91091488,14.63951391,15.00506533,16.27055918,13.08667727
13.92399802,14.66416212,15.03551593,16.32109699,13.08667727
13.93708115,14.68881032,15.06596654,16.3716348,13.08667727
13.95016429,14.71345852,15.09641714,16.42217261,13.08667727
13.96324743,14.73810672,15.12686775,16.47271042,13.08667727
13.97633056,14.76275492,15.15731835,16.52324823,13.08667727
13.9894137,14.78740312,15.18776895,16.57378603,13.08667727
14.00249684,14.81205132,15.21821956,16.62432384,13.08667727
14.01557997,14.83669952,15.24867016,16.67486165,13.08667727
14.02866311,14.86134772,15.27912077,16.72539946,13.08667727
14.04174625,14.88599592,15.30957137,16.77593727,13.08667727
14.05482938,14.91064412,15.34002197,16.82647507,13.08667727
14.06791252,14.93529232,15.37047258,16.87701288,13.08667727
14.08099566,14.95994052,15.40092318,16.92755069,13.08667727
14.09407879,14.98458872,15.43137379,16.9780885,13.08667727
14.10716193,15.00923692,15.46182439,17.02862631,13.08667727
14.12024507,15.03388512,15.49227499,17.07916411,13.08667727
14.1333282,15.05853333,15.5227256,17.12970192,13.08667727
14.14641134,15.08318153,15.5531762,17.18023973,13.08667727
14.15949448,15.10782973,15.58362681,17.23077754,13.08667727
14.17257761,15.13247793,15.61407741,17.28131535,13.08667727
14.18566075,15.15712613,15.64452801,17.33185315,13.08667727
14.19874389,15.18177433,15.67497862,17.38239096,13.08667727
14.21182702,15.20642253,15.70542922,17.43292877,13.08667727
14.22491016,15.23107073,15.73587983,17.48346658,13.08667727
14.23799329,15.25571893,15.76633043,17.53400439,13.08667727
14.25107643,15.28036713,15.79678103,17.5845422,13.08667727
14.26415957,15.30501533,15.82723164,17.63508,13.08667727
21.92967482,22.00931822,22.04545877,22.18222184,21.83772481
21.93886982,22.02647756,22.06623216,22.21667154,21.83772481
21.94806482,22.0436369,22.08700556,22.25112125,21.83772481
21.95725982,22.06079624,22.10777895,22.28557095,21.83772481
21.96645482,22.07795558,22.12855235,22.32002065,21.83772481
21.97564983,22.09511492,22.14932574,22.35447036,21.83772481
21.98484483,22.11227426,22.17009914,22.38892006,21.83772481
21.99403983,22.1294336,22.19087253,22.42336976,21.83772481
22.00323483,22.14659294,22.21164593,22.45781946,21.83772481
22.01242983,22.16375228,22.23241933,22.49226917,21.83772481
22.02162483,22.18091162,22.25319272,22.52671887,21.83772481
22.03081983,22.19807097,22.27396612,22.56116857,21.83772481
22.04001483,22.21523031,22.29473951,22.59561828,21.83772481
22.04920983,22.23238965,22.31551291,22.63006798,21.83772481
22.05840483,22.24954899,22.3362863,22.66451768,21.83772481
22.06759983,22.26670833,22.3570597,22.69896738,21.83772481
22.07679483,22.28386767,22.37783309,22.73341709,21.83772481
22.08598983,22.30102701,22.39860649,22.76786679,21.83772481
22.09518483,22.31818635,22.41937988,22.80231649,21.83772481
22.10437984,22.33534569,22.44015328,22.83676619,21.83772481
22.11357484,22.35250503,22.46092667,22.8712159,21.83772481
22.12276984,22.36966437,22.48170007,22.9056656,21.83772481
22.13196484,22.38682371,22.50247346,22.9401153,21.83772481
22.14115984,22.40398305,22.52324686,22.97456501,21.83772481
22.15035484,22.42114239,22.54402025,23.00901471,21.83772481
22.15954984,22.43830173,22.56479365,23.04346441,21.83772481
22.16874484,22.45546107,22.58556705,23.07791411,21.83772481
22.17793984,22.47262041,22.60634044,23.11236382,21.83772481
22.18713484,22.48977975,22.62711384,23.14681352,21.83772481
22.19632984,22.50693909,22.64788723,23.18126322,21.83772481
22.20552484,22.52409843,22.66866063,23.21571293,21.83772481
22.21471984,22.54125778,22.68943402,23.25016263,21.83772481
22.22391484,22.55841712,22.71020742,23.28461233,21.83772481
22.23310985,22.57557646,22.73098081,23.31906203,21.83772481
22.24230485,22.5927358,22.75175421,23.35351174,21.83772481
22.25149985,22.60989514,22.7725276,23.38796144,21.83772481
22.26069485,22.62705448,22.793301,23.42241114,21.83772481
22.26988985,22.64421382,22.81407439,23.45686084,21.83772481
22.27908485,22.66137316,22.83484779,23.49131055,21.83772481
22.28827985,22.6785325,22.85562118,23.52576025,21.83772481
22.29747485,22.69569184,22.87639458,23.56020995,21.83772481
22.30666985,22.71285118,22.89716797,23.59465966,21.83772481
22.31586485,22.73001052,22.91794137,23.62910936,21.83772481
22.32505985,22.74716986,22.93871477,23.66355906,21.83772481
22.33425485,22.7643292,22.95948816,23.69800876,21.83772481
22.34344985,22.78148854,22.98026156,23.73245847,21.83772481
22.35264485,22.79864788,23.00103495,23.76690817,21.83772481
22.36183986,22.81580722,23.02180835,23.80135787,21.83772481
22.37103486,22.83296656,23.04258174,23.83580757,21.83772481
22.38022986,22.8501259,23.06335514,23.87025728,21.83772481
22.38942486,22.86728525,23.08412853,23.90470698,21.83772481
22.39861986,22.88444459,23.10490193,23.93915668,21.83772481
22.40781486,22.90160393,23.12567532,23.97360639,21.83772481
22.41700986,22.91876327,23.14644872,24.00805609,21.83772481
22.42620486,22.93592261,23.16722211,24.04250579,21.83772481
22.43539986,22.95308195,23.18799551,24.07695549,21.83772481
22.44459486,22.97024129,23.2087689,24.1114052,21.83772481
22.45378986,22.98740063,23.2295423,24.1458549,21.83772481
22.46298486,23.00455997,23.2503157,24.1803046,21.83772481
22.47217986,23.02171931,23.27108909,24.21475431,21.83772481
22.48137486,23.03887865,23.29186249,24.24920401,21.83772481
22.49056987,23.05603799,23.31263588,24.28365371,21.83772481
22.49976487,23.07319733,23.33340928,24.31810341,21.83772481
22.50895987,23.09035667,23.35418267,24.35255312,21.83772481
22.51815487,23.10751601,23.37495607,24.38700282,21.83772481
22.52734987,23.12467535,23.39572946,24.42145252,21.83772481
22.53654487,23.14183469,23.41650286,24.45590222,21.83772481
22.54573987,23.15899403,23.43727625,24.49035193,21.83772481
22.55493487,23.17615337,23.45804965,24.52480163,21.83772481
22.56412987,23.19331271,23.47882304,24.55925133,21.83772481
22.57332487,23.21047206,23.49959644,24.59370104,21.83772481
22.58251987,23.2276314,23.52036983,24.62815074,21.83772481
22.59171487,23.24479074,23.54114323,24.66260044,21.83772481
22.60090987,23.26195008,23.56191662,24.69705014,21.83772481
22.61010487,23.27910942,23.58269002,24.73149985,21.83772481
22.61929988,23.29626876,23.60346342,24.76594955,21.83772481
22.62849488,23.3134281,23.62423681,24.80039925,21.83772481
22.63768988,23.33058744,23.64501021,24.83484896,21.83772481
22.64688488,23.34774678,23.6657836,24.86929866,21.83772481
22.65607988,23.36490612,23.686557,24.90374836,21.83772481
22.66527488,23.38206546,23.70733039,24.93819806,21.83772481
17.75623119,17.88205371,17.9620542,18.16805167,17.62049441
17.76980487,17.90820964,17.99621018,18.22280739,17.62049441
17.78337855,17.93436557,18.03036616,18.27756312,17.62049441
17.79695223,17.9605215,18.06452213,18.33231884,17.62049441
17.81052591,17.98667743,18.09867811,18.38707457,17.62049441
17.82409959,18.01283336,18.13283409,18.44183029,17.62049441
17.83767326,18.03898929,18.16699007,18.49658602,17.62049441
17.85124694,18.06514522,18.20114605,18.55134174,17.62049441
17.86482062,18.09130115,18.23530203,18.60609747,17.62049441
17.8783943,18.11745708,18.26945801,18.6608532,17.62049441
17.89196798,18.14361301,18.30361399,18.71560892,17.62049441
17.90554166,18.16976894,18.33776996,18.77036465,17.62049441
17.91911533,18.19592487,18.37192594,18.82512037,17.62049441
17.93268901,18.2220808,18.40608192,18.8798761,17.62049441
17.94626269,18.24823673,18.4402379,18.93463182,17.62049441
17.95983637,18.27439266,18.47439388,18.98938755,17.62049441
17.97341005,18.30054859,18.50854986,19.04414327,17.62049441
17.98698373,18.32670452,18.54270584,19.098899,17.62049441
18.0005574,18.35286045,18.57686182,19.15365472,17.62049441
18.01413108,18.37901638,18.61101779,19.20841045,17.62049441
18.02770476,18.40517231,18.64517377,19.26316618,17.62049441
18.04127844,18.43132824,18.67932975,19.3179219,17.62049441
18.05485212,18.45748417,18.71348573,19.37267763,17.62049441
18.0684258,18.4836401,18.74764171,19.42743335,17.62049441
18.08199947,18.50979603,18.78179769,19.48218908,17.62049441
18.09557315,18.53595196,18.81595367,19.5369448,17.62049441
18.10914683,18.56210789,18.85010965,19.59170053,17.62049441
18.12272051,18.58826382,18.88426562,19.64645625,17.62049441
18.13629419,18.61441975,18.9184216,19.70121198,17.62049441
18.14986787,18.64057568,18.95257758,19.7559677,17.62049441
18.16344154,18.66673161,18.98673356,19.81072343,17.62049441
18.17701522,18.69288754,19.02088954,19.86547916,17.62049441
18.1905889,18.71904347,19.05504552,19.92023488,17.62049441
18.20416258,18.7451994,19.0892015,19.97499061,17.62049441
18.21773626,18.77135533,19.12335748,20.02974633,17.62049441
18.23130994,18.79751126,19.15751345,20.08450206,17.62049441
18.24488361,18.82366719,19.19166943,20.13925778,17.62049441
18.25845729,18.84982312,19.22582541,20.19401351,17.62049441
18.27203097,18.87597905,19.25998139,20.24876923,17.62049441
18.28560465,18.90213498,19.29413737,20.30352496,17.62049441
18.29917833,18.92829091,19.32829335,20.35828068,17.62049441
18.31275201,18.95444684,19.36244933,20.41303641,17.62049441
18.32632568,18.98060277,19.39660531,20.46779214,17.62049441
18.33989936,19.0067587,19.43076128,20.52254786,17.62049441
18.35347304,19.03291463,19.46491726,20.57730359,17.62049441
18.36704672,19.05907056,19.49907324,20.63205931,17.62049441
18.3806204,19.08522649,19.53322922,20.68681504,17.62049441
18.39419408,19.11138242,19.5673852,20.74157076,17.62049441
18.40776775,19.13753835,19.60154118,20.79632649,17.62049441
18.42134143,19.16369428,19.63569716,20.85108221,17.62049441
18.43491511,19.18985021,19.66985313,20.90583794,17.62049441
18.44848879,19.21600614,19.70400911,20.96059367,17.62049441
18.46206247,19.24216207,19.73816509,21.01534939,17.62049441
18.47563615,19.268318,19.77232107,21.07010512,17.62049441
18.48920982,19.29447393,19.80647705,21.12486084,17.62049441
18.5027835,19.32062986,19.84063303,21.17961657,17.62049441
18.51635718,19.34678579,19.87478901,21.23437229,17.62049441
18.52993086,19.37294172,19.90894499,21.28912802,17.62049441
18.54350454,19.39909765,19.94310096,21.34388374,17.62049441
18.55707822,19.42525358,19.97725694,21.39863947,17.62049441
18.57065189,19.45140951,20.01141292,21.45339519,17.62049441
18.58422557,19.47756544,20.0455689,21.50815092,17.62049441
18.59779925,19.50372137,20.07972488,21.56290665,17.62049441
18.61137293,19.5298773,20.11388086,21.61766237,17.62049441
18.62494661,19.55603323,20.14803684,21.6724181,17.62049441
18.63852029,19.58218916,20.18219282,21.72717382,17.62049441
18.65209396,19.60834509,20.21634879,21.78192955,17.62049441
18.66566764,19.63450102,20.25050477,21.83668527,17.62049441
18.67924132,19.66065695,20.28466075,21.891441,17.62049441
18.692815,19.68681288,20.31881673,21.94619672,17.62049441
18.70638868,19.71296881,20.35297271,22.00095245,17.62049441
18.71996236,19.73912474,20.38712869,22.05570817,17.62049441
18.73353603,19.76528067,20.42128467,22.1104639,17.62049441
18.74710971,19.7914366,20.45544065,22.16521963,17.62049441
18.76068339,19.81759253,20.48959662,22.21997535,17.62049441
18.77425707,19.84374846,20.5237526,22.27473108,17.62049441
18.78783075,19.86990439,20.55790858,22.3294868,17.62049441
18.80140443,19.89606032,20.59206456,22.38424253,17.62049441
18.8149781,19.92221625,20.62622054,22.43899825,17.62049441
18.82855178,19.94837218,20.66037652,22.49375398,17.62049441
18.84212546,19.97452811,20.6945325,22.5485097,17.62049441
14.1645815,14.27929651,14.33307271,14.51611254,14.03755469
14.17728418,14.30347069,14.36262451,14.56396832,14.03755469
14.18998686,14.32764487,14.39217631,14.61182411,14.03755469
14.20268954,14.35181905,14.42172811,14.65967989,14.03755469
14.21539222,14.37599323,14.45127991,14.70753568,14.03755469
14.2280949,14.40016741,14.48083171,14.75539146,14.03755469
14.24079758,14.42434159,14.51038352,14.80324725,14.03755469
14.25350026,14.44851578,14.53993532,14.85110303,14.03755469
14.26620294,14.47268996,14.56948712,14.89895882,14.03755469
14.27890562,14.49686414,14.59903892,14.9468146,14.03755469
14.2916083,14.52103832,14.62859072,14.99467038,14.03755469
14.30431098,14.5452125,14.65814252,15.04252617,14.03755469
14.31701366,14.56938668,14.68769433,15.09038195,14.03755469
14.32971634,14.59356087,14.71724613,15.13823774,14.03755469
14.34241902,14.61773505,14.74679793,15.18609352,14.03755469
14.3551217,14.64190923,14.77634973,15.23394931,14.03755469
14.36782438,14.66608341,14.80590153,15.28180509,14.03755469
14.38052707,14.69025759,14.83545333,15.32966088,14.03755469
14.39322975,14.71443177,14.86500514,15.37751666,14.03755469
14.40593243,14.73860595,14.89455694,15.42537245,14.03755469
14.41863511,14.76278014,14.92410874,15.47322823,14.03755469
14.43133779,14.78695432,14.95366054,15.52108402,14.03755469
14.44404047,14.8111285,14.98321234,15.5689398,14.03755469
14.45674315,14.83530268,15.01276414,15.61679559,14.03755469
14.46944583,14.85947686,15.04231595,15.66465137,14.03755469
14.48214851,14.88365104,15.07186775,15.71250716,14.03755469
14.49485119,14.90782523,15.10141955,15.76036294,14.03755469
14.50755387,14.93199941,15.13097135,15.80821873,14.03755469
14.52025655,14.95617359,15.16052315,15.85607451,14.03755469
14.53295923,14.98034777,15.19007495,15.90393029,14.03755469
14.54566191,15.00452195,15.21962676,15.95178608,14.03755469
14.55836459,15.02869613,15.24917856,15.99964186,14.03755469
14.57106727,15.05287031,15.27873036,16.04749765,14.03755469
14.58376995,15.0770445,15.30828216,16.09535343,14.03755469
14.59647263,15.10121868,15.33783396,16.14320922,14.03755469
14.60917532,15.12539286,15.36738576,16.191065,14.03755469
14.621878,15.14956704,15.39693757,16.23892079,14.03755469
14.63458068,15.17374122,15.42648937,16.28677657,14.03755469
14.64728336,15.1979154,15.45604117,16.33463236,14.03755469
14.65998604,15.22208959,15.48559297,16.38248814,14.03755469
14.67268872,15.24626377,15.51514477,16.43034393,14.03755469
14.6853914,15.27043795,15.54469657,16.47819971,14.03755469
14.69809408,15.29461213,15.57424838,16.5260555,14.03755469
14.71079676,15.31878631,15.60380018,16.57391128,14.03755469
14.72349944,15.34296049,15.63335198,16.62176707,14.03755469
14.73620212,15.36713467,15.66290378,16.66962285,14.03755469
14.7489048,15.39130886,15.69245558,16.71747863,14.03755469
14.76160748,15.41548304,15.72200738,16.76533442,14.03755469
14.77431016,15.43965722,15.75155919,16.8131902,14.03755469
14.78701284,15.4638314,15.78111099,16.86104599,14.03755469
14.79971552,15.48800558,15.81066279,16.90890177,14.03755469
14.8124182,15.51217976,15.84021459,16.95675756,14.03755469
14.82512089,15.53635394,15.86976639,17.00461334,14.03755469
14.83782357,15.56052813,15.89931819,17.05246913,14.03755469
14.85052625,15.58470231,15.92887,17.10032491,14.03755469
14.86322893,15.60887649,15.9584218,17.1481807,14.03755469
14.87593161,15.63305067,15.9879736,17.19603648,14.03755469
14.88863429,15.65722485,16.0175254,17.24389227,14.03755469
14.90133697,15.68139903,16.0470772,17.29174805,14.03755469
14.91403965,15.70557322,16.076629,17.33960384,14.03755469
14.92674233,15.7297474,16.10618081,17.38745962,14.03755469
14.93944501,15.75392158,16.13573261,17.43531541,14.03755469
14.95214769,15.77809576,16.16528441,17.48317119,14.03755469
14.96485037,15.80226994,16.19483621,17.53102698,14.03755469
14.97755305,15.82644412,16.22438801,17.57888276,14.03755469
14.99025573,15.8506183,16.25393981,17.62673854,14.03755469
15.00295841,15.87479249,16.28349162,17.67459433,14.03755469
